TIME_MS
0.00000000
1.13273096
2.16812992
3.12634397
4.16774178
5.12195587
6.16283607
7.12268019
8.12122631
17.97136307
18.16206551
19.13479805
20.13360405
21.11994743
22.13482857
23.16391182
24.16395760
32.97005081
33.12084579
34.12117004
35.13404846
36.12065125
37.13453293
38.12431717
39.11970139
47.96971512
48.13537979
49.16298294
53.97140503
54.12018204
55.12133789
56.16432953
57.13456345
58.12057114
59.13449097
60.16194534
61.16189957
62.11992645
63.13439941
71.97026825
72.11917114
73.12120056
74.13423157
75.13466644
76.13419342
77.16410828
78.12026978
79.13385773
80.13423157
89.97026062
90.12162781
91.16278839
92.16098022
93.11994171
94.16052246
95.13446045
96.11965179
97.16204834
98.11965179
108.00273132
108.13599396
109.12157440
110.12121582
111.13485718
112.16486359
113.12223053
114.12025452
115.16101074
116.16297913
117.12106323
126.96975708
127.12099457
128.11991882
129.13426208
130.12098694
131.13932800
132.13473511
133.16285706
134.12045288
135.13549805
136.13333130
145.97048950
146.13481140
147.13429260
148.13452148
149.12112427
150.11947632
151.12094116
152.16223145
153.11964417
154.12113953
155.13502502
161.98628235
162.12007141
163.13357544
164.13356018
165.16220093
166.11959839
167.12141418
168.13430786
169.12083435
170.12088013
179.96997070
180.13337708
181.15306091
182.16157532
183.13424683
184.11944580
185.16366577
186.11949158
187.16168213
188.12895203
189.11968994
198.98680115
199.12049866
200.16076660
201.11988831
202.16287231
203.13438416
204.13421631
205.12030029
206.13444519
207.13414001
208.13429260
214.96916199
215.12088013
216.11987305
217.16197205
218.11993408
219.12113953
220.16300964
221.12081909
222.16128540
223.12030029
224.13327026
233.97006226
234.13435364
235.13420105
236.11943054
237.11941528
238.13351440
239.13029480
240.13529968
241.12312317
242.13607788
243.16275024
244.12104797
248.96937561
249.16165161
250.12132263
251.16377258
252.11999512
253.12132263
254.16453552
255.12097168
256.11975098
257.11972046
258.12051392
259.12139893
260.13482666
261.11993408
262.12155151
263.13464355
267.96920776
268.13464355
269.16217041
270.16375732
271.12014771
272.16238403
273.13391113
274.11959839
275.16226196
276.11941528
277.13418579
278.12133789
279.13381958
280.16189575
281.15725708
282.12136841
286.96908569
287.13284302
288.12872314
289.12152100
290.12088013
291.13406372
292.12103271
293.16226196
294.13446045
295.16235352
296.12121582
297.16213989
298.16253662
299.16403198
300.16403198
301.12118530
305.96908569
306.16387939
307.13671875
308.12060547
309.16369629
310.16043091
311.13446045
312.12130737
313.12136841
314.13476562
315.13488770
316.16253662
317.13403320
318.13494873
319.12121582
320.11996460
324.96881104
325.13436890
326.12133789
327.16494751
328.13436890
329.16287231
330.11907959
331.15567017
332.16299438
333.13467407
334.13479614
335.11972046
336.11999512
337.13403320
338.13290405
339.12167358
343.96905518
344.13482666
345.13467407
346.16397095
347.12014771
348.13510132
349.12188721
350.13482666
351.12033081
352.11923218
353.16113281
354.16485596
355.16409302
356.11993408
357.16458130
358.11975098
362.96887207
363.12127686
364.11999512
365.13504028
366.11987305
367.16561890
368.16192627
369.16229248
370.16305542
371.16204834
372.12213135
373.16094971
374.16116333
375.11846924
376.16235352
377.16159058
378.16390991
379.12091064
380.13449097
381.14410400
382.13485718
383.13442993
384.12054443
385.11941528
386.13467407
387.12097168
388.12164307
389.16213989
390.12127686
391.11944580
392.12039185
393.13479614
394.16503906
395.13305664
396.12017822
397.11981201
398.16232300
399.13458252
400.11993408
401.11984253
402.16397095
403.13442993
404.16210938
405.13436890
406.13513184
407.12078857
408.13467407
409.13409424
410.13421631
411.16186523
412.16366577
413.16174316
414.12057495
415.12084961
416.11859131
417.13287354
418.13299561
419.16241455
420.13436890
421.13433838
422.12020874
423.16390991
424.13449097
425.13458252
426.12109375
427.16394043
428.12106323
429.16238403
430.12109375
431.18399048
432.13446045
433.13439941
434.13418579
435.13455200
436.16473389
437.16213989
438.11999512
439.12051392
440.13314819
441.12011719
442.12069702
443.11981201
444.13372803
445.12060547
446.12097168
447.16128540
448.12164307
449.12127686
450.16400146
451.11990356
452.16400146
453.13342285
454.11984253
455.13442993
456.13442993
457.13507080
458.12237549
459.11972046
460.11883545
461.12005615
462.13412476
463.13394165
464.13452148
465.16229248
466.13354492
467.13400269
468.13461304
469.13455200
470.13522339
471.13403320
472.13439941
473.12103271
474.16363525
475.13375854
476.11923218
477.13418579
478.12164307
479.13504028
480.12170410
481.18362427
482.13247681
483.13284302
484.11959839
485.13403320
486.13388062
487.16186523
488.13085938
489.13458252
490.12002563
491.16415405
492.12088013
493.13464355
494.13378906
495.13513184
496.16366577
497.13473511
498.16397095
499.13479614
500.13458252
501.16500854
502.16284180
503.13327026
504.16107178
505.16210938
506.13473511
507.13464355
508.16372681
509.16421509
510.13470459
511.13476562
512.16156006
513.16369629
514.13421631
515.12286377
516.12011719
517.16363525
518.12072754
519.13348389
520.12078857
521.13537598
522.16265869
523.13531494
524.12042236
525.13391113
526.13299561
527.13433838
528.12091064
529.16204834
530.13452148
531.15631104
532.13421631
533.16369629
534.13336182
535.13391113
536.11907959
537.16357422
538.13446045
539.13378906
540.13360596
541.16125488
542.16180420
543.12060547
544.12176514
545.12066650
546.11846924
547.13360596
548.12091064
549.11981201
550.13458252
551.13427734
552.12036133
553.11956787
554.16375732
555.13421631
556.12109375
557.13439941
558.13439941
559.16351318
560.16302490
561.13415527
562.21807861
563.12115479
564.12139893
565.12091064
566.13519287
567.11865234
568.16241455
569.11968994
570.16210938
571.13439941
572.16387939
573.11938477
574.13378906
575.16094971
576.13366699
577.13385010
578.11889648
579.11883545
580.13378906
581.14324951
582.11944580
583.13348389
584.12072754
585.12005615
586.13488770
587.13458252
588.12939453
589.16058350
590.16076660
591.13275146
592.11999512
593.13415527
594.12005615
595.16113281
596.13342285
597.13354492
598.11962891
599.16333008
600.16339111
601.16119385
602.12011719
603.16137695
