TIME
0.00000000
1.21166694
2.44122291
3.66526008
4.89868593
6.12275982
7.34457397
8.55992603
9.78381538
11.09076023
12.32026005
13.54940796
14.77746296
16.09638977
17.32507324
18.55292511
19.78044510
21.09666634
22.32472229
23.55426025
24.78194427
26.09822273
27.32670403
28.55451965
29.77653694
31.09344482
32.32096481
33.54922485
34.77663040
36.09387207
37.32138824
38.54916763
39.77000046
41.09020233
42.31948090
43.54703522
44.77476120
46.09009171
47.31829834
48.54583359
49.77442551
51.09027863
52.31811142
53.54576111
54.77290726
56.07649994
57.30409241
58.53168488
59.75851822
61.07453537
62.29670334
63.52472305
64.75263214
66.06801605
67.29618835
68.52505493
69.74536896
71.06542969
72.29360962
73.52149963
74.74888611
76.06570435
77.29508972
78.52268219
79.74342346
81.05986786
82.28905487
83.51660919
84.74413300
86.06020355
87.28818512
88.51205444
89.75711060
91.07627869
92.31748199
93.54057312
94.77011108
96.07679749
97.31098175
98.53744507
99.75192261
101.05283356
102.26799774
103.48322296
104.69779968
105.99977875
107.21490479
108.43029785
109.64459229
110.86942291
112.08596039
113.30046082
114.51498413
115.73064423
117.03225708
118.24668121
119.46073914
120.67509460
121.90005493
123.11735535
124.33164978
125.54603577
126.76062775
128.06225586
129.27735901
130.49308777
131.70783997
133.00849915
134.22328186
135.43811035
136.65483093
137.87882996
139.09498596
140.30918884
141.52377319
142.73838806
144.04118347
145.25578308
146.47059631
147.68531799
148.98931885
150.20382690
151.41964722
152.63444519
153.84910583
155.06416321
156.27905273
157.49351501
158.70941162
160.01022339
161.22511292
162.43986511
163.65422058
164.87710571
166.09359741
167.30772400
168.52177429
169.73594666
171.03683472
172.25149536
173.46669006
174.68099976
175.98091125
177.19548035
178.41007996
179.62442017
180.84745789
182.06324768
183.27784729
184.49259949
185.70703125
187.02174377
188.25770569
189.48216248
190.71473694
192.03639221
193.26364136
194.49696350
195.72468567
197.04309082
198.25839233
199.47264099
200.68859863
201.98759460
203.20164490
204.41566467
205.62951660
206.84338379
208.05906677
209.27304077
210.48675537
211.70094299
213.00271606
214.21746826
215.43301392
216.64736938
217.87161255
219.08778381
220.30212402
221.51612854
222.73107910
224.03578186
225.25022888
226.46440125
227.67886353
228.98745728
230.20213318
231.41641235
232.63078308
233.84919739
235.06449890
236.27990723
237.49389648
238.70797729
240.01161194
241.22583008
242.43983459
243.65544128
244.87776184
246.09327698
247.30712891
248.52427673
249.73822021
251.04025269
252.25456238
253.46929932
254.68365479
255.98631287
257.20089722
258.41586304
259.63049316
260.84774780
262.06265259
263.27688599
264.49105835
265.70684814
267.01010132
268.22445679
269.43881226
270.65335083
271.87588501
273.09298706
274.30737305
275.52172852
276.73608398
278.03775024
279.25305176
280.46752930
281.68096924
283.00216675
284.23171997
285.45822144
286.67984009
287.91183472
289.12994385
290.34695435
291.61141968
292.85208130
294.07348633
295.28759766
296.50231934
297.71633911
299.01666260
300.23284912
301.44744873
302.66171265
303.88690186
305.10235596
306.31704712
307.54476929
308.76266479
310.06430054
311.27865601
312.49285889
313.70687866
315.00985718
316.22402954
317.43817139
318.65267944
319.87496948
321.09005737
322.30526733
323.51943970
324.73321533
326.05508423
327.27621460
328.50421143
329.72665405
331.04656982
332.27468872
333.50271606
334.73037720
336.04943848
337.27722168
338.50488281
339.72546387
341.04727173
342.27636719
343.50396729
344.73138428
346.04791260
347.27651978
348.50527954
349.73260498
351.04946899
352.27673340
353.50448608
354.73165894
356.05062866
357.27822876
358.50595093
359.73306274
361.05160522
362.27963257
363.50744629
364.73486328
366.05163574
367.27920532
368.50747681
369.72787476
371.04486084
372.27172852
373.49874878
374.72689819
376.04321289
377.26998901
378.49673462
379.71643066
