TIME0.00000000
1.24460006
2.48588610
3.72504210
5.06003094
6.30252123
7.55023193
8.79529572
10.19180298
11.43814373
12.68376255
13.93012333
15.17570496
16.42093658
17.66610909
18.91211891
20.15749741
21.40261650
22.67275238
23.91866875
25.16369438
26.40870285
27.65367317
28.90171814
30.14700508
31.38577271
32.63165283
33.87962341
35.12468719
36.36995316
37.61481476
38.94176483
40.19012451
41.43529892
42.68190002
43.92781448
45.17280579
46.41744232
47.66231918
48.93273544
50.17776489
51.42262268
52.66751862
53.91324997
55.15831375
56.40282059
57.64801407
58.89611435
60.14106750
61.38583374
62.63080597
63.87907410
65.12426758
66.36875916
67.61354065
68.93878937
70.18652344
71.43223572
72.70242310
73.94980621
75.19680786
76.44229889
77.68764496
78.93224335
80.17719269
81.41625977
82.66171265
83.90998077
85.15500641
86.39250946
87.64033508
88.88275146
90.12824249
91.37328339
92.61847687
93.94522858
95.19258881
96.43805695
97.68318176
98.94349670
100.18889618
101.43394470
102.67911530
103.92488098
105.22433472
106.46960449
107.71604156
108.96371460
110.20949554
111.45497131
112.69990540
113.94476318
115.19047546
116.43542480
117.68045044
118.92644501
120.17176819
121.41712952
122.67720795
123.92317963
125.16781616
126.41219330
127.65689087
128.90507507
130.14996338
131.38864136
132.63346863
133.88154602
135.12641907
136.37142944
137.61602783
138.93777466
140.18539429
141.43075562
142.67562866
143.92129517
145.16615295
146.41081238
147.65544128
148.92620850
150.17138672
151.41596985
152.66091919
153.90921021
155.15428162
156.39898682
157.64433289
158.89219666
160.13682556
161.38194275
162.62695312
163.87463379
165.11959839
166.36445618
167.60916138
168.94129944
170.18911743
171.43450928
172.70603943
173.95387268
175.19987488
176.44494629
177.68965149
178.93457031
180.17976379
181.41883850
182.65849304
183.90934753
185.15606689
186.40126038
187.64614868
188.88833618
190.13381958
191.37878418
192.62359619
193.87194824
195.11727905
196.36225891
197.60728455
198.94444275
200.19250488
201.43763733
202.68241882
203.92808533
205.17407227
206.41909790
207.66383362
208.90948486
210.15434265
211.39912415
212.64462280
213.89314270
215.13876343
216.38381958
217.62861633
218.87695312
220.12190247
221.36695862
222.63670349
223.88475037
225.12939453
226.37402344
227.61917114
228.94544983
230.19264221
231.43168640
232.67726135
233.92306519
235.16813660
236.41323853
237.65972900
238.90206909
240.14732361
241.39202881
242.63677979
243.88580322
245.13113403
246.37602234
247.62095642
248.89332581
250.13821411
251.38317871
252.62799072
253.87599182
255.12121582
256.36605835
257.61083984
258.93554688
260.18283081
261.42810059
262.67297363
263.91857910
265.16424561
266.40899658
267.65396118
