TIME
447.95480347
449.18057251
450.45208740
451.67694092
452.90151978
454.12686157
455.41015625
456.63467407
457.85922241
459.08447266
460.30331421
461.52914429
462.75448608
463.97982788
465.20495605
466.48913574
467.71478271
468.94024658
470.16528320
471.43954468
472.66430664
473.89010620
475.13772583
476.41683960
477.64163208
478.86642456
480.09152222
481.30444336
482.53002930
483.75604248
484.98132324
486.20690918
487.49096680
488.71661377
489.94213867
491.16754150
492.45169067
493.67691040
494.90267944
496.12805176
497.41171265
498.63650513
499.86151123
501.08636475
502.30459595
503.52957153
504.75531006
505.98089600
507.20663452
508.49145508
509.71697998
510.94250488
512.16778564
513.45178223
514.67651367
515.90240479
517.12768555
518.41156006
519.63623047
520.86114502
522.08599854
523.30432129
524.52911377
525.75433350
526.98065186
528.20617676
529.49041748
530.71588135
531.94116211
533.16735840
534.45166016
535.67639160
536.90222168
538.12792969
539.41180420
540.63696289
541.86169434
543.08697510
544.30358887
545.52844238
546.75329590
547.97930908
549.20532227
550.49047852
551.71600342
552.94152832
554.16717529
555.45129395
556.67614746
557.90216064
559.12811279
560.41204834
561.63677979
562.86114502
564.08660889
565.30346680
566.52874756
567.75341797
568.97845459
570.20422363
571.48919678
572.71490479
573.94030762
575.16613770
576.45025635
577.67510986
578.90051270
580.12597656
581.41015625
582.63525391
583.86016846
585.08563232
586.30395508
587.52886963
588.75372314
589.97833252
591.20440674
592.48944092
593.71520996
594.94073486
596.16625977
597.45147705
598.67718506
599.90386963
601.12951660
602.40905762
603.63378906
604.85858154
606.08422852
607.30407715
608.52923584
609.75421143
610.97900391
612.20404053
613.48907471
614.71478271
615.94042969
617.16632080
618.45037842
619.67584229
620.90136719
622.12689209
623.41125488
624.63616943
625.86120605
627.08709717
628.30426025
629.52923584
630.75415039
631.97882080
633.20410156
634.49072266
635.71655273
636.94189453
638.16729736
639.45129395
640.67901611
641.90521240
643.13067627
644.41485596
645.63995361
646.86474609
648.09027100
649.30517578
650.53027344
651.75531006
652.98010254
654.20483398
655.49102783
656.71661377
657.94213867
659.16815186
660.45269775
661.67810059
662.90356445
664.12908936
665.40826416
666.64843750
667.87426758
669.09973145
670.38360596
671.60845947
672.83300781
674.05767822
675.30401611
676.52899170
677.75482178
678.98046875
680.20593262
681.48986816
682.71600342
683.94183350
685.16723633
686.45111084
687.67553711
688.90100098
690.12658691
691.41052246
692.63568115
693.86083984
695.08575439
696.30364990
697.52868652
698.75457764
699.99322510
701.27270508
702.49877930
703.72448730
704.94976807
706.17523193
707.45922852
708.68457031
709.91064453
711.13641357
712.42016602
713.64538574
714.87011719
716.09533691
717.38104248
718.60565186
719.83044434
721.05621338
722.30285645
723.52868652
724.75439453
725.97985840
727.20544434
728.48956299
729.71453857
730.94018555
732.18841553
733.46002197
734.68487549
735.90954590
737.13519287
738.41320801
739.63818359
740.86303711
742.08813477
743.30395508
744.53027344
745.75872803
746.98504639
748.21075439
750.32080078
751.54852295
752.77423096
754.00073242
755.28063965
756.50622559
757.73144531
758.95660400
760.18359375
761.46868896
762.69342041
763.91931152
765.14532471
766.42260742
767.64874268
768.87957764
770.10717773
771.39117432
772.61608887
773.84167480
775.08673096
776.30444336
777.52935791
778.75439453
779.98522949
781.60247803
782.82843018
784.05334473
785.30157471
786.52777100
787.75311279
788.97863770
790.20410156
791.48876953
792.71496582
793.94091797
795.16595459
796.45019531
797.67462158
798.89971924
800.13012695
801.41760254
802.64245605
803.86749268
805.09222412
806.30487061
807.53051758
808.75604248
809.98205566
811.20837402
812.49383545
813.71966553
814.94543457
816.17102051
817.44433594
818.66918945
819.89404297
821.11944580
822.41998291
823.64569092
824.87145996
826.09661865
827.38189697
828.60784912
829.83410645
831.05993652
832.30383301
833.52905273
834.75488281
835.98034668
837.20623779
838.48968506
839.71459961
840.94018555
842.16564941
843.44976807
844.67480469
845.89953613
847.12408447
848.40808105
849.63323975
850.85870361
852.08422852
853.30413818
854.53009033
855.75573730
856.98077393
858.20593262
859.49041748
860.71539307
861.94104004
863.35943604
864.58728027
865.81274414
867.04083252
868.30413818
869.52947998
871.56024170
872.78717041
874.01263428
875.29779053
876.52325439
877.74945068
878.97814941
880.20471191
881.52459717
882.74975586
883.97631836
885.20166016
886.48571777
887.71038818
888.93536377
890.15991211
891.44561768
892.67187500
893.89849854
895.12481689
896.41088867
897.63702393
898.86285400
900.08856201
901.30548096
902.53076172
903.97576904
905.20703125
906.49420166
907.86248779
909.09088135
910.30590820
911.53356934
912.75946045
913.98406982
915.21002197
916.49517822
917.72100830
918.94665527
920.17230225
921.45678711
922.68298340
924.28314209
925.51074219
926.73681641
928.05139160
929.30493164
930.53076172
932.02490234
933.30657959
934.53204346
935.75695801
936.98291016
938.21228027
939.50097656
940.72644043
941.95263672
943.17834473
944.46215820
945.68688965
946.91278076
948.13854980
949.53472900
950.76251221
951.98834229
953.27410889
954.49945068
955.72387695
956.94842529
958.17413330
959.45861816
960.68505859
961.91101074
963.13665771
964.41998291
965.64483643
966.98645020
968.27215576
969.49865723
970.92706299
972.15563965
973.44030762
974.73022461
975.95703125
977.18237305
978.46783447
979.69348145
980.91918945
982.16662598
983.45104980
984.67700195
985.90393066
987.12957764
988.65783691
989.88830566
991.11511230
992.39941406
993.62451172
994.84930420
996.07489014
997.30395508
998.52923584
999.75445557
1000.98004150
1002.20635986
1003.49114990
1004.72009277
1005.94683838
1007.17626953
1008.46533203
1009.69134521
1010.91754150
1012.92297363
1014.14929199
1015.43719482
1016.68792725
1017.94042969
1019.16864014
1020.45300293
1021.67852783
1022.90405273
1024.12963867
1025.41345215
1026.63952637
1027.86511230
1029.09167480
1030.30541992
1031.53063965
1032.75598145
1033.98193359
1035.20751953
1036.47521973
1037.70043945
1038.92529297
1040.15332031
1041.44030762
1042.66552734
1043.89099121
1045.11682129
1046.39733887
1047.62304688
1048.84973145
1050.07556152
1051.30456543
1052.52941895
1053.75524902
1054.98095703
1056.20678711
1057.49084473
1058.71655273
1059.94140625
1061.16748047
1062.45117188
1063.67602539
1064.90124512
1066.12719727
1067.41198730
1068.63793945
1069.86364746
1071.08935547
1072.30505371
1073.53039551
1074.75634766
1075.98254395
1077.20837402
1078.47656250
1079.70141602
1080.92626953
1082.17456055
1083.45922852
1084.68420410
1085.90893555
1087.13378906
1088.41894531
1089.64465332
1090.87048340
1092.09655762
1093.38134766
1094.60620117
1095.83215332
1097.05749512
1098.30297852
1099.52819824
1100.75341797
1101.97851562
1103.20458984
1104.48803711
1105.71301270
1106.93786621
1108.16284180
1109.44824219
1110.67395020
1111.89965820
1113.12536621
1114.40905762
1115.63513184
1116.86071777
1118.08642578
1119.30419922
1120.52966309
1121.75439453
1122.98010254
1124.20556641
1125.47338867
1126.69824219
1127.92285156
1129.14782715
1130.43383789
1131.65930176
1132.88549805
1134.11096191
1135.39501953
1136.62060547
1137.84606934
1139.07153320
1140.30334473
1141.52807617
1142.75305176
1143.97912598
1145.20483398
1146.48840332
1147.71337891
1148.93823242
1150.16308594
1151.43811035
1152.66552734
1153.89123535
1155.11718750
1156.39794922
1157.62390137
1158.84948730
1160.07507324
1161.30419922
1162.52941895
1163.75439453
1164.98059082
1166.20654297
1167.49096680
1168.71582031
1169.94079590
1171.16577148
1172.45019531
1173.84729004
1175.09899902
1176.60302734
1177.83190918
1179.05810547
1181.13854980
1182.42395020
1183.64941406
1185.18005371
1186.48242188
1187.70788574
1189.06372070
1190.30737305
1191.53295898
1192.75830078
1194.39697266
1195.62597656
1196.85278320
1198.07873535
1199.30529785
1200.53063965
1202.14074707
1203.43225098
1204.65783691
1205.88427734
1207.10986328
1208.41455078
1209.63977051
1210.86462402
1212.09045410
1213.30700684
1214.53222656
1215.75793457
1216.98254395
1218.20886230
1219.49328613
1220.71887207
1221.94433594
1223.17004395
1224.47326660
1225.69860840
1227.83215332
1229.06054688
1230.30334473
1231.53259277
1232.75866699
1233.98388672
1235.20996094
1236.47741699
1237.70214844
1238.92810059
1240.15405273
1241.43798828
1242.66442871
1243.89001465
1245.11560059
1246.39941406
1247.62426758
1248.84997559
